train accept rate, train PE
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.9012925969447708
0.9166666666666666, 0.9553466509988249
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.782608695652174
0.9166666666666666, 0.8871915393654524
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.8333333333333334, 0.782608695652174
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.5464159811985899
0.9166666666666666, 0.9130434782608695
0.8333333333333334, 0.7391304347826086
0.9166666666666666, 0.7673325499412456
0.9166666666666666, 0.8777908343125734
0.9166666666666666, 0.43478260869565216
0.9166666666666666, 0.6521739130434783
0.9166666666666666, 0.7062279670975323
1.0, 1.0
1.0, 1.0
0.6666666666666666, 0.2608695652173913
1.0, 1.0
0.9166666666666666, 0.8307873090481787
0.9166666666666666, 0.5722679200940071
0.8333333333333334, 0.782608695652174
0.9166666666666666, 0.7391304347826086
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.6086956521739131
0.8333333333333334, 0.763807285546416
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.9459459459459459
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.6086956521739131
1.0, 1.0
0.75, 0.6086956521739131
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.7391304347826086
0.8333333333333334, 0.5017626321974148
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.7038777908343126
1.0, 1.0
0.8333333333333334, 0.5217391304347826
1.0, 1.0
0.8333333333333334, 0.6756756756756757
0.8333333333333334, 0.5229142185663925
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.5217391304347826
0.9166666666666666, 0.9565217391304348
1.0, 1.0
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.782608695652174
1.0, 1.0
0.9166666666666666, 0.8260869565217391
0.9166666666666666, 0.6756756756756757
0.5833333333333334, 0.5593419506462984
1.0, 1.0
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.08695652173913043
0.8333333333333334, 0.7391304347826086
1.0, 1.0
0.9166666666666666, 0.7837837837837838
1.0, 1.0
0.8333333333333334, 0.6521739130434783
1.0, 1.0
0.75, 0.30434782608695654
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.9788484136310224
0.9166666666666666, 0.8695652173913043
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.6298472385428907
0.8333333333333334, 0.7532314923619271
0.8333333333333334, 0.8260869565217391
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9565217391304348
0.8333333333333334, 0.5522914218566393
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.5217391304347826
1.0, 1.0
0.8333333333333334, 0.7344300822561692
0.8333333333333334, 0.34782608695652173
0.9166666666666666, 0.782608695652174
0.9166666666666666, 0.954171562867215
0.8333333333333334, 0.782608695652174
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.75, 0.391304347826087
0.9166666666666666, 0.936545240893067
0.75, 0.5346650998824912
1.0, 1.0
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.21739130434782608
1.0, 1.0
0.8333333333333334, 0.8695652173913043
1.0, 1.0
0.9166666666666666, 0.43478260869565216
0.9166666666666666, 0.8260869565217391
0.4166666666666667, 0.17391304347826086
1.0, 1.0
0.9166666666666666, 0.6944770857814336
1.0, 1.0
0.9166666666666666, 0.782608695652174
1.0, 1.0
0.8333333333333334, 0.34782608695652173
0.9166666666666666, 0.4782608695652174
0.9166666666666666, 0.6298472385428907
0.9166666666666666, 0.782608695652174
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8237367802585194
0.5, 0.3407755581668625
0.8333333333333334, 0.7767332549941246
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.8260869565217391
0.9166666666666666, 0.5652173913043478
0.75, 0.6968272620446534
0.9166666666666666, 0.34782608695652173
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.782608695652174
0.9166666666666666, 0.6521739130434783
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.6956521739130435
0.8333333333333334, 0.6556991774383079
0.9166666666666666, 0.9565217391304348
0.8333333333333334, 0.391304347826087
0.9166666666666666, 0.6521739130434783
0.8333333333333334, 0.3525264394829612
1.0, 1.0
0.9166666666666666, 0.6956521739130435
1.0, 1.0
0.8333333333333334, 0.9083431257344301
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.6521739130434783
0.6666666666666666, 0.3325499412455934
0.9166666666666666, 0.5652173913043478
0.8333333333333334, 0.8578143360752056
0.9166666666666666, 0.9565217391304348
0.75, 0.43478260869565216
1.0, 1.0
0.9166666666666666, 0.8695652173913043
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.6956521739130435
0.9166666666666666, 0.800235017626322
0.75, 0.6521739130434783
1.0, 1.0
0.8333333333333334, 0.8965922444183314
0.8333333333333334, 0.8695652173913043
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.6850763807285546
0.5, 0.21739130434782608
0.4166666666666667, 0.23736780258519388
0.9166666666666666, 0.43478260869565216
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8237367802585194
0.8333333333333334, 0.408930669800235
0.9166666666666666, 0.7391304347826086
0.8333333333333334, 0.5652173913043478
0.9166666666666666, 0.782608695652174
0.8333333333333334, 0.43595769682726204
0.8333333333333334, 0.6686251468860165
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.9130434782608695
0.8333333333333334, 0.7414806110458284
0.9166666666666666, 0.800235017626322
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.6956521739130435
1.0, 1.0
0.75, 0.6521739130434783
1.0, 1.0
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.8695652173913043
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.5558166862514688
0.6666666666666666, 0.5652173913043478
0.9166666666666666, 0.43478260869565216
0.8333333333333334, 0.6956521739130435
0.8333333333333334, 0.5675675675675675
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.9166666666666666, 0.9565217391304348
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.6603995299647474
1.0, 1.0
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.9166666666666666, 0.48296122209165687
0.3333333333333333, 0.09165687426556991
0.9166666666666666, 0.5652173913043478
1.0, 1.0
0.9166666666666666, 0.600470035252644
0.8333333333333334, 0.6768507638072856
0.8333333333333334, 0.4806110458284371
0.8333333333333334, 0.46415981198589895
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.4782608695652174
0.9166666666666666, 0.391304347826087
0.75, 0.6580493537015276
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.5323149236192715
1.0, 1.0
0.9166666666666666, 0.8260869565217391
1.0, 1.0
0.8333333333333334, 0.6204465334900118
0.8333333333333334, 0.782608695652174
1.0, 1.0
0.75, 0.5217391304347826
0.9166666666666666, 0.9130434782608695
0.8333333333333334, 0.2608695652173913
0.8333333333333334, 0.7696827262044653
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.7943595769682726
1.0, 1.0
0.9166666666666666, 0.782608695652174
0.9166666666666666, 0.6615746180963572
1.0, 1.0
0.9166666666666666, 0.9565217391304348
0.9166666666666666, 0.391304347826087
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.9153936545240893
0.8333333333333334, 0.6086956521739131
1.0, 1.0
0.9166666666666666, 0.8213866039952996
0.9166666666666666, 0.8871915393654524
0.9166666666666666, 0.9565217391304348
0.9166666666666666, 0.2608695652173913
0.9166666666666666, 0.4782608695652174
0.9166666666666666, 0.654524089306698
1.0, 1.0
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.5217391304347826
0.8333333333333334, 0.7391304347826086
1.0, 1.0
0.8333333333333334, 0.782608695652174
0.8333333333333334, 0.4782608695652174
0.9166666666666666, 0.799059929494712
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.8333333333333334, 0.8695652173913043
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.8695652173913043
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.7038777908343126
0.9166666666666666, 0.7391304347826086
1.0, 1.0
0.9166666666666666, 0.9318448883666275
1.0, 1.0
0.9166666666666666, 0.7532314923619271
0.9166666666666666, 0.6792009400705052
0.8333333333333334, 0.8096357226792009
1.0, 1.0
0.9166666666666666, 0.7391304347826086
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.5833333333333334, 0.4970622796709753
0.9166666666666666, 0.5769682726204466
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.8260869565217391
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.8260869565217391
1.0, 1.0
0.75, 0.391304347826087
0.8333333333333334, 0.9130434782608695
1.0, 1.0
0.9166666666666666, 0.9565217391304348
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.782608695652174
0.9166666666666666, 0.8378378378378378
1.0, 1.0
0.8333333333333334, 0.6086956521739131
1.0, 1.0
0.9166666666666666, 0.6956521739130435
1.0, 1.0
0.75, 0.4618096357226792
1.0, 1.0
0.8333333333333334, 0.8260869565217391
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.8965922444183314
0.9166666666666666, 0.9130434782608695
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8448883666274971
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.8777908343125734
1.0, 1.0
0.9166666666666666, 0.6956521739130435
0.8333333333333334, 0.6380728554641598
0.9166666666666666, 0.6086956521739131
0.9166666666666666, 0.9623971797884842
1.0, 1.0
1.0, 1.0
0.5833333333333334, 0.5652173913043478
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.882491186839013
1.0, 1.0
0.8333333333333334, 0.6956521739130435
0.8333333333333334, 0.8695652173913043
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.9341950646298472
0.9166666666666666, 0.6956521739130435
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8589894242068156
0.75, 0.4782608695652174
0.9166666666666666, 0.5217391304347826
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.49588719153936545
0.9166666666666666, 0.8589894242068156
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.27144535840188017
0.9166666666666666, 0.9130434782608695
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8401880141010576
0.8333333333333334, 0.5793184488836662
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.30434782608695654
1.0, 1.0
0.75, 0.8249118683901293
0.8333333333333334, 0.8260869565217391
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.13043478260869565
1.0, 1.0
0.75, 0.6956521739130435
0.9166666666666666, 0.9565217391304348
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.7497062279670975
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.7661574618096357
0.9166666666666666, 0.5217391304347826
0.9166666666666666, 0.4782608695652174
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.43478260869565216
0.75, 0.30434782608695654
0.9166666666666666, 0.6086956521739131
0.9166666666666666, 0.34782608695652173
0.8333333333333334, 0.6956521739130435
0.75, 0.36310223266745006
0.9166666666666666, 0.9130434782608695
0.8333333333333334, 0.8260869565217391
0.9166666666666666, 0.782608695652174
0.75, 0.7191539365452408
0.8333333333333334, 0.7755581668625147
0.75, 0.4383078730904818
0.8333333333333334, 0.782608695652174
0.75, 0.6263219741480611
0.9166666666666666, 0.7931844888366627
0.9166666666666666, 0.7038777908343126
0.9166666666666666, 0.5475910693301997
0.9166666666666666, 0.9400705052878966
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.9166666666666666, 0.5417156286721504
0.9166666666666666, 0.782608695652174
0.8333333333333334, 0.5981198589894242
0.9166666666666666, 0.9118683901292597
1.0, 1.0
0.75, 0.4383078730904818
0.9166666666666666, 0.9318448883666275
0.9166666666666666, 0.8695652173913043
0.75, 0.6956521739130435
1.0, 1.0
0.75, 0.5217391304347826
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.9166666666666666, 0.8319623971797885
0.9166666666666666, 0.8260869565217391
0.9166666666666666, 0.9130434782608695
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.5217391304347826
0.6666666666666666, 0.14336075205640422
1.0, 1.0
0.9166666666666666, 0.7555816686251469
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.5217391304347826
0.5833333333333334, 0.3772032902467685
1.0, 1.0
0.9166666666666666, 0.8354876615746181
0.8333333333333334, 0.7497062279670975
1.0, 1.0
0.8333333333333334, 0.782608695652174
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.6944770857814336
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9882491186839013
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.5346650998824912
0.9166666666666666, 0.5652173913043478
0.75, 0.782608695652174
1.0, 1.0
0.8333333333333334, 0.8260869565217391
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.6709753231492362
0.9166666666666666, 0.9130434782608695
0.75, 0.8260869565217391
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.8907168037602821
0.6666666666666666, 0.7849588719153937
0.9166666666666666, 0.3607520564042303
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.6521739130434783
0.8333333333333334, 0.7849588719153937
0.9166666666666666, 0.782608695652174
0.8333333333333334, 0.782608695652174
1.0, 1.0
0.8333333333333334, 0.7391304347826086
0.9166666666666666, 0.9130434782608695
1.0, 1.0
0.8333333333333334, 0.5428907168037603
1.0, 1.0
0.9166666666666666, 0.3019976498237368
0.9166666666666666, 0.4782608695652174
1.0, 1.0
0.8333333333333334, 0.5652173913043478
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.8260869565217391
0.75, 0.5064629847238543
0.8333333333333334, 0.8307873090481787
0.9166666666666666, 0.6956521739130435
0.8333333333333334, 0.63689776733255
0.8333333333333334, 0.7332549941245593
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.981198589894242
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.6666666666666666, 0.08578143360752057
0.8333333333333334, 0.4782608695652174
0.9166666666666666, 0.9506462984723855
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.7156286721504113
0.5833333333333334, 0.6521739130434783
0.8333333333333334, 0.8307873090481787
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.8260869565217391
1.0, 1.0
0.8333333333333334, 0.8836662749706228
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.8719153936545241
0.9166666666666666, 0.8777908343125734
0.9166666666666666, 0.782608695652174
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.75, 0.49471210340775557
1.0, 1.0
0.9166666666666666, 0.8260869565217391
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9565217391304348
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9623971797884842
1.0, 1.0
0.9166666666666666, 0.6521739130434783
0.9166666666666666, 0.8472385428907168
0.8333333333333334, 0.7391304347826086
0.9166666666666666, 0.9529964747356052
0.9166666666666666, 0.8260869565217391
0.75, 0.5569917743830788
1.0, 1.0
0.8333333333333334, 0.5217391304347826
0.9166666666666666, 0.5558166862514688
1.0, 1.0
0.9166666666666666, 0.7802585193889542
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.7391304347826086
0.75, 0.5217391304347826
1.0, 1.0
0.8333333333333334, 0.44653349001175086
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.8096357226792009
0.8333333333333334, 0.6521739130434783
0.9166666666666666, 0.5217391304347826
0.8333333333333334, 0.72737955346651
1.0, 1.0
0.9166666666666666, 0.9330199764982373
0.8333333333333334, 0.8695652173913043
0.9166666666666666, 0.9612220916568742
0.75, 0.699177438307873
0.9166666666666666, 0.6521739130434783
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.21034077555816685
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.6956521739130435
0.8333333333333334, 0.5781433607520564
0.8333333333333334, 0.8213866039952996
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.7391304347826086
0.8333333333333334, 0.30434782608695654
0.9166666666666666, 0.8836662749706228
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.7779083431257344
0.8333333333333334, 0.7767332549941246
1.0, 1.0
0.9166666666666666, 0.8260869565217391
0.75, 0.7790834312573442
1.0, 1.0
0.8333333333333334, 0.4018801410105758
0.8333333333333334, 0.5393654524089306
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.8942420681551116
1.0, 1.0
0.8333333333333334, 0.654524089306698
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.6521739130434783
0.9166666666666666, 0.8601645123384254
0.8333333333333334, 0.7391304347826086
0.9166666666666666, 0.8871915393654524
1.0, 1.0
0.8333333333333334, 0.7508813160987075
0.8333333333333334, 0.8260869565217391
0.9166666666666666, 0.6122209165687427
0.9166666666666666, 0.9130434782608695
0.75, 0.2608695652173913
0.8333333333333334, 0.6874265569917744
1.0, 1.0
0.8333333333333334, 0.8495887191539365
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.782608695652174
0.8333333333333334, 0.9130434782608695
1.0, 1.0
0.8333333333333334, 0.7191539365452408
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.8801410105757932
0.9166666666666666, 0.9565217391304348
0.6666666666666666, 0.5217391304347826
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.782608695652174
1.0, 1.0
0.9166666666666666, 0.8695652173913043
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.6521739130434783
1.0, 1.0
0.75, 0.391304347826087
0.8333333333333334, 0.6956521739130435
0.9166666666666666, 0.5217391304347826
0.9166666666666666, 0.6956521739130435
1.0, 1.0
0.9166666666666666, 0.9400705052878966
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.8589894242068156
0.8333333333333334, 0.6122209165687427
1.0, 1.0
0.75, 0.7156286721504113
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.6521739130434783
1.0, 1.0
0.9166666666666666, 0.9565217391304348
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9565217391304348
0.5833333333333334, 0.2773207990599295
0.8333333333333334, 0.6956521739130435
0.9166666666666666, 0.043478260869565216
1.0, 1.0
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.6756756756756757
0.9166666666666666, 0.599294947121034
0.75, 0.3607520564042303
1.0, 1.0
0.9166666666666666, 0.9130434782608695
0.5, 0.5652173913043478
0.75, 0.481786133960047
1.0, 1.0
0.8333333333333334, 0.9130434782608695
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.8260869565217391
1.0, 1.0
0.9166666666666666, 0.6956521739130435
0.6666666666666666, 0.30552291421856637
0.9166666666666666, 0.6086956521739131
0.8333333333333334, 0.6627497062279671
1.0, 1.0
0.5833333333333334, 0.34782608695652173
1.0, 1.0
0.9166666666666666, 0.34782608695652173
0.9166666666666666, 0.6086956521739131
1.0, 1.0
0.9166666666666666, 0.6521739130434783
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.8695652173913043
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9106933019976499
1.0, 1.0
0.9166666666666666, 0.8695652173913043
1.0, 1.0
1.0, 1.0
0.5833333333333334, 0.4782608695652174
0.6666666666666666, 0.4606345475910693
0.9166666666666666, 0.5652173913043478
0.9166666666666666, 0.782608695652174
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9130434782608695
0.8333333333333334, 0.7884841363102233
0.9166666666666666, 0.40775558166862513
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.44418331374853115
1.0, 1.0
0.9166666666666666, 0.9565217391304348
0.5, 0.4994124559341951
1.0, 1.0
0.75, 0.8237367802585194
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.782608695652174
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.7696827262044653
0.8333333333333334, 0.7426556991774383
0.9166666666666666, 0.9717978848413631
0.8333333333333334, 0.4806110458284371
0.8333333333333334, 0.7215041128084606
0.9166666666666666, 0.8695652173913043
0.6666666666666666, 0.30434782608695654
0.9166666666666666, 0.782608695652174
0.9166666666666666, 0.8260869565217391
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.8260869565217391
0.75, 0.7391304347826086
0.8333333333333334, 0.800235017626322
0.8333333333333334, 0.8166862514688602
0.9166666666666666, 0.9800235017626322
0.9166666666666666, 0.5652173913043478
0.9166666666666666, 0.8495887191539365
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.7085781433607521
1.0, 1.0
0.8333333333333334, 0.9130434782608695
0.9166666666666666, 0.9200940070505288
0.6666666666666666, 0.2608695652173913
0.9166666666666666, 0.5887191539365453
0.9166666666666666, 0.34782608695652173
0.6666666666666666, 0.34782608695652173
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.9012925969447708
1.0, 1.0
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.9565217391304348
0.9166666666666666, 0.9565217391304348
0.9166666666666666, 0.7802585193889542
0.9166666666666666, 0.8119858989424207
0.9166666666666666, 0.4782608695652174
1.0, 1.0
0.9166666666666666, 0.9565217391304348
1.0, 1.0
0.8333333333333334, 0.8801410105757932
0.75, 0.4195064629847238
1.0, 1.0
0.9166666666666666, 0.782608695652174
0.6666666666666666, 0.39600470035252644
0.9166666666666666, 0.9565217391304348
1.0, 1.0
0.9166666666666666, 0.5652173913043478
0.8333333333333334, 0.6568742655699178
0.9166666666666666, 0.8519388954171563
1.0, 1.0
0.9166666666666666, 0.4735605170387779
0.8333333333333334, 0.6086956521739131
0.9166666666666666, 0.3654524089306698
0.5833333333333334, 0.34782608695652173
0.8333333333333334, 0.5652173913043478
1.0, 1.0
1.0, 1.0
0.75, 0.5722679200940071
1.0, 1.0
0.9166666666666666, 0.8260869565217391
1.0, 1.0
0.75, 0.7156286721504113
1.0, 1.0
0.9166666666666666, 0.6956521739130435
1.0, 1.0
0.8333333333333334, 0.6956521739130435
0.8333333333333334, 0.9130434782608695
0.9166666666666666, 0.8695652173913043
0.9166666666666666, 0.8695652173913043
0.8333333333333334, 0.8260869565217391
0.9166666666666666, 0.9130434782608695
0.8333333333333334, 0.6521739130434783
0.8333333333333334, 0.7391304347826086
0.8333333333333334, 0.6956521739130435
1.0, 1.0
0.9166666666666666, 0.6956521739130435
1.0, 1.0
0.6666666666666666, 0.25499412455934195
0.8333333333333334, 0.7391304347826086
0.9166666666666666, 0.782608695652174
0.9166666666666666, 0.8260869565217391
1.0, 1.0
0.9166666666666666, 0.9130434782608695
0.9166666666666666, 0.8260869565217391
0.8333333333333334, 0.9130434782608695
0.9166666666666666, 0.6086956521739131
0.9166666666666666, 0.854289071680376
1.0, 1.0
1.0, 1.0
0.8333333333333334, 0.6956521739130435
0.9166666666666666, 0.9435957696827262
1.0, 1.0
0.9166666666666666, 0.9130434782608695
1.0, 1.0
0.9166666666666666, 0.8695652173913043
1.0, 1.0
0.75, 0.3889541715628672
0.9166666666666666, 0.5769682726204466
1.0, 1.0
1.0, 1.0
0.9166666666666666, 0.9506462984723855
0.9166666666666666, 0.6086956521739131
0.9166666666666666, 0.8119858989424207
1.0, 1.0
0.9166666666666666, 0.717978848413631
0.9166666666666666, 0.7297297297297297
0.8333333333333334, 0.5217391304347826
1.0, 1.0
0.8333333333333334, 0.391304347826087
1.0, 1.0
0.9166666666666666, 0.6956521739130435
0.9166666666666666, 0.7391304347826086
0.9166666666666666, 0.8260869565217391
